,utterance,speaker,dialogue_act,text,dialogue_id,level
101dialogues/2AiL15.cha,100.0,interviewer,spanish,,2AiL15.cha,2.0
102dialogues/2AiL15.cha,101.0,participant,spanish,,2AiL15.cha,2.0
103dialogues/2AiL15.cha,102.0,interviewer,general_other_question,uhhuh how old is he ?,2AiL15.cha,2.0
104dialogues/2AiL15.cha,103.0,participant,general_other_question,is he fifteen ?,2AiL15.cha,2.0
105dialogues/2AiL15.cha,104.0,interviewer,general_other_question,is he here in Maragall ?,2AiL15.cha,2.0
106dialogues/2AiL15.cha,105.0,participant,no_answers,no .,2AiL15.cha,2.0
107dialogues/2AiL15.cha,106.0,interviewer,repeat_phrase,no he is at University ?,2AiL15.cha,2.0
108dialogues/2AiL15.cha,107.0,participant,no_answers,no .,2AiL15.cha,2.0
109dialogues/2AiL15.cha,108.0,interviewer,wh_question,where is ?,2AiL15.cha,2.0
110dialogues/2AiL15.cha,109.0,participant,spanish,,2AiL15.cha,2.0
111dialogues/2AiL15.cha,110.0,interviewer,statement,ah he works uhhuh ok .,2AiL15.cha,2.0
112dialogues/2AiL15.cha,111.0,interviewer,wh_question,which language do you speak with Roberto ?,2AiL15.cha,2.0
113dialogues/2AiL15.cha,112.0,participant,spanish,,2AiL15.cha,2.0
114dialogues/2AiL15.cha,113.0,interviewer,general_other_question,and with your father ?,2AiL15.cha,2.0
115dialogues/2AiL15.cha,114.0,participant,spanish,,2AiL15.cha,2.0
116dialogues/2AiL15.cha,115.0,interviewer,general_other_question,and your mother ?,2AiL15.cha,2.0
117dialogues/2AiL15.cha,116.0,participant,spanish,,2AiL15.cha,2.0
118dialogues/2AiL15.cha,117.0,interviewer,wh_question,and where is Roberto ?,2AiL15.cha,2.0
119dialogues/2AiL15.cha,118.0,participant,spanish,,2AiL15.cha,2.0
120dialogues/2AiL15.cha,119.0,interviewer,yes_answers,yes .,2AiL15.cha,2.0
121dialogues/2AiL15.cha,120.0,participant,statement,Consell_de_Cent  .,2AiL15.cha,2.0
122dialogues/2AiL15.cha,121.0,interviewer,response_acknowledgement,ok .,2AiL15.cha,2.0
123dialogues/2AiL15.cha,122.0,interviewer,wh_question,and where do you live ?,2AiL15.cha,2.0
124dialogues/2AiL15.cha,123.0,participant,signal_non_understanding, .,2AiL15.cha,2.0
125dialogues/2AiL15.cha,124.0,interviewer,general_other_question, is your house ?,2AiL15.cha,2.0
126dialogues/2AiL15.cha,125.0,interviewer,spanish,,2AiL15.cha,2.0
127dialogues/2AiL15.cha,126.0,participant,spanish,,2AiL15.cha,2.0
128dialogues/2AiL15.cha,127.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL15.cha,2.0
129dialogues/2AiL15.cha,128.0,participant,spanish,,2AiL15.cha,2.0
130dialogues/2AiL15.cha,129.0,interviewer,general_other_question,ok and how many people live in your house ?,2AiL15.cha,2.0
131dialogues/2AiL15.cha,130.0,participant,signal_non_understanding, .,2AiL15.cha,2.0
132dialogues/2AiL15.cha,131.0,interviewer,spanish,,2AiL15.cha,2.0
133dialogues/2AiL15.cha,132.0,participant,statement,four .,2AiL15.cha,2.0
134dialogues/2AiL15.cha,133.0,interviewer,statement,four people .,2AiL15.cha,2.0
135dialogues/2AiL15.cha,134.0,interviewer,wh_question,who ?,2AiL15.cha,2.0
136dialogues/2AiL15.cha,135.0,participant,signal_non_understanding, .,2AiL15.cha,2.0
137dialogues/2AiL15.cha,136.0,interviewer,statement,you  ...,2AiL15.cha,2.0
138dialogues/2AiL15.cha,137.0,participant,spanish,,2AiL15.cha,2.0
139dialogues/2AiL15.cha,138.0,interviewer,general_other_question," , ok can you say it in English ?",2AiL15.cha,2.0
140dialogues/2AiL15.cha,139.0,participant,statement,my  ...,2AiL15.cha,2.0
141dialogues/2AiL15.cha,140.0,interviewer,spanish,,2AiL15.cha,2.0
142dialogues/2AiL15.cha,141.0,participant,spanish,,2AiL15.cha,2.0
143dialogues/2AiL15.cha,142.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL15.cha,2.0
144dialogues/2AiL15.cha,143.0,participant,spanish,,2AiL15.cha,2.0
145dialogues/2AiL15.cha,144.0,interviewer,spanish,,2AiL15.cha,2.0
146dialogues/2AiL15.cha,145.0,interviewer,spanish,,2AiL15.cha,2.0
147dialogues/2AiL15.cha,146.0,interviewer,statement,father .,2AiL15.cha,2.0
148dialogues/2AiL15.cha,147.0,interviewer,statement,"my father, my  ...",2AiL15.cha,2.0
149dialogues/2AiL15.cha,148.0,participant,statement,"   mother, brother, I am .",2AiL15.cha,2.0
150dialogues/2AiL15.cha,149.0,interviewer,general_other_question,ok uhhuh and how many   are there in the house ?,2AiL15.cha,2.0
151dialogues/2AiL15.cha,150.0,participant,signal_non_understanding, .,2AiL15.cha,2.0
152dialogues/2AiL15.cha,151.0,interviewer,statement,bed rooms rooms this is a uhhuh .,2AiL15.cha,2.0
153dialogues/2AiL15.cha,152.0,interviewer,general_other_question,how many bed rooms are there in your house ?,2AiL15.cha,2.0
154dialogues/2AiL15.cha,153.0,participant,signal_non_understanding, .,2AiL15.cha,2.0
155dialogues/2AiL15.cha,154.0,interviewer,spanish,,2AiL15.cha,2.0
156dialogues/2AiL15.cha,155.0,participant,statement,three .,2AiL15.cha,2.0
157dialogues/2AiL15.cha,156.0,interviewer,repeat_phrase,three ok and do you like   bed room ?,2AiL15.cha,2.0
158dialogues/2AiL15.cha,157.0,participant,spanish,,2AiL15.cha,2.0
159dialogues/2AiL15.cha,158.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL15.cha,2.0
160dialogues/2AiL15.cha,159.0,participant,spanish,,2AiL15.cha,2.0
161dialogues/2AiL15.cha,160.0,interviewer,general_other_question,it's ?,2AiL15.cha,2.0
162dialogues/2AiL15.cha,161.0,interviewer,general_other_question,is there a window ?,2AiL15.cha,2.0
163dialogues/2AiL15.cha,162.0,participant,yes_answers,yes .,2AiL15.cha,2.0
164dialogues/2AiL15.cha,163.0,interviewer,wh_question,uhhuh what things do you have in your bed room ?,2AiL15.cha,2.0
165dialogues/2AiL15.cha,164.0,interviewer,yes_no_question,do you have a tv ?,2AiL15.cha,2.0
166dialogues/2AiL15.cha,165.0,participant,signal_non_understanding, .,2AiL15.cha,2.0
167dialogues/2AiL15.cha,166.0,interviewer,backchannel_question,no ?,2AiL15.cha,2.0
168dialogues/2AiL15.cha,167.0,participant,no_answers,no .,2AiL15.cha,2.0
169dialogues/2AiL15.cha,168.0,interviewer,spanish,,2AiL15.cha,2.0
170dialogues/2AiL15.cha,169.0,participant,spanish,,2AiL15.cha,2.0
171dialogues/2AiL15.cha,170.0,interviewer,statement,ah a “ward robe” yes .,2AiL15.cha,2.0
172dialogues/2AiL15.cha,171.0,participant,spanish,,2AiL15.cha,2.0
173dialogues/2AiL15.cha,172.0,interviewer,general_other_question,how many beds ?,2AiL15.cha,2.0
174dialogues/2AiL15.cha,173.0,interviewer,general_other_question,how many “to sleep” ?,2AiL15.cha,2.0
175dialogues/2AiL15.cha,174.0,participant,spanish,,2AiL15.cha,2.0
176dialogues/2AiL15.cha,175.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL15.cha,2.0
177dialogues/2AiL15.cha,176.0,participant,spanish,,2AiL15.cha,2.0
178dialogues/2AiL15.cha,177.0,interviewer,backchannel_acknowledge,uhhuh .,2AiL15.cha,2.0
179dialogues/2AiL15.cha,178.0,participant,spanish,,2AiL15.cha,2.0
1dialogues/2AiL39.cha,0.0,interviewer,wh_question,which language do you speak usually at home ?,2AiL39.cha,2.0
2dialogues/2AiL39.cha,1.0,interviewer,general_other_question,Catalan or Spanish ?,2AiL39.cha,2.0
3dialogues/2AiL39.cha,2.0,participant,statement,Catalan .,2AiL39.cha,2.0
4dialogues/2AiL39.cha,3.0,interviewer,statement,you speak Catalan .,2AiL39.cha,2.0
5dialogues/2AiL39.cha,4.0,interviewer,declarative_yes_no_question,so you are ?,2AiL39.cha,2.0
6dialogues/2AiL39.cha,5.0,participant,spanish,,2AiL39.cha,2.0
7dialogues/2AiL39.cha,6.0,interviewer,general_other_question,yes you speak Catalan with your father and your mother ?,2AiL39.cha,2.0
8dialogues/2AiL39.cha,7.0,participant,no_answers,no .,2AiL39.cha,2.0
9dialogues/2AiL39.cha,8.0,participant,repeat_phrase,no my father is Spanish in Catalan .,2AiL39.cha,2.0
10dialogues/2AiL39.cha,9.0,interviewer,general_other_question,and your mother ?,2AiL39.cha,2.0
11dialogues/2AiL39.cha,10.0,participant,statement,Catalan .,2AiL39.cha,2.0
12dialogues/2AiL39.cha,11.0,interviewer,general_other_question,and have you got brothers or sisters ?,2AiL39.cha,2.0
13dialogues/2AiL39.cha,12.0,interviewer,statement,and which language  /.,2AiL39.cha,2.0
14dialogues/2AiL39.cha,13.0,participant,statement,brothers .,2AiL39.cha,2.0
15dialogues/2AiL39.cha,14.0,interviewer,general_other_question,brother one ?,2AiL39.cha,2.0
16dialogues/2AiL39.cha,15.0,participant,spanish,,2AiL39.cha,2.0
17dialogues/2AiL39.cha,16.0,interviewer,general_other_question,and you speak  Catalan as well ?,2AiL39.cha,2.0
18dialogues/2AiL39.cha,17.0,participant,statement,Catalan  .,2AiL39.cha,2.0
19dialogues/2AiL39.cha,18.0,interviewer,general_other_question,and how old is your brother ?,2AiL39.cha,2.0
20dialogues/2AiL39.cha,19.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
21dialogues/2AiL39.cha,20.0,interviewer,general_other_question,how old is your brother ?,2AiL39.cha,2.0
22dialogues/2AiL39.cha,21.0,interviewer,general_other_question,is he older than you or younger than you ?,2AiL39.cha,2.0
23dialogues/2AiL39.cha,22.0,participant,spanish,,2AiL39.cha,2.0
24dialogues/2AiL39.cha,23.0,interviewer,backchannel_question,yes ?,2AiL39.cha,2.0
25dialogues/2AiL39.cha,24.0,interviewer,general_other_question,how old  ?,2AiL39.cha,2.0
26dialogues/2AiL39.cha,25.0,participant,statement,big  .,2AiL39.cha,2.0
27dialogues/2AiL39.cha,26.0,interviewer,statement,he's big .,2AiL39.cha,2.0
28dialogues/2AiL39.cha,27.0,interviewer,general_other_question,how old is he ?,2AiL39.cha,2.0
29dialogues/2AiL39.cha,28.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
30dialogues/2AiL39.cha,29.0,interviewer,general_other_question,"fifteen, twenty ?",2AiL39.cha,2.0
31dialogues/2AiL39.cha,30.0,participant,spanish,,2AiL39.cha,2.0
32dialogues/2AiL39.cha,31.0,interviewer,signal_non_understanding,.,2AiL39.cha,2.0
33dialogues/2AiL39.cha,32.0,interviewer,general_other_question,and does he come here to this ?,2AiL39.cha,2.0
34dialogues/2AiL39.cha,33.0,participant,no_answers,no .,2AiL39.cha,2.0
35dialogues/2AiL39.cha,34.0,interviewer,backchannel_question,no ?,2AiL39.cha,2.0
36dialogues/2AiL39.cha,35.0,interviewer,general_other_question,and   what does he do ?,2AiL39.cha,2.0
37dialogues/2AiL39.cha,36.0,participant,signal_non_understanding,.,2AiL39.cha,2.0
38dialogues/2AiL39.cha,37.0,interviewer,general_other_question,he goes to ?,2AiL39.cha,2.0
39dialogues/2AiL39.cha,38.0,interviewer,wh_question,so why does he go to and you come to Maragall ?,2AiL39.cha,2.0
40dialogues/2AiL39.cha,39.0,interviewer,wh_question,why don't you go to the same school ?,2AiL39.cha,2.0
41dialogues/2AiL39.cha,40.0,participant,spanish,,2AiL39.cha,2.0
42dialogues/2AiL39.cha,41.0,interviewer,spanish,,2AiL39.cha,2.0
43dialogues/2AiL39.cha,42.0,participant,spanish,,2AiL39.cha,2.0
44dialogues/2AiL39.cha,43.0,interviewer,statement, a l_altre .,2AiL39.cha,2.0
45dialogues/2AiL39.cha,44.0,participant,spanish,,2AiL39.cha,2.0
46dialogues/2AiL39.cha,45.0,interviewer,statement,ok that's a good reason &=laugh .,2AiL39.cha,2.0
47dialogues/2AiL39.cha,46.0,interviewer,yes_no_question,and hmm do you like    brother ?,2AiL39.cha,2.0
48dialogues/2AiL39.cha,47.0,interviewer,general_other_question,you don't like your brother ?,2AiL39.cha,2.0
49dialogues/2AiL39.cha,48.0,participant,yes_answers,yes .,2AiL39.cha,2.0
50dialogues/2AiL39.cha,49.0,interviewer,backchannel_question,yes ?,2AiL39.cha,2.0
51dialogues/2AiL39.cha,50.0,interviewer,general_other_question, you share the same bed room at home ?,2AiL39.cha,2.0
52dialogues/2AiL39.cha,51.0,participant,no_answers,no .,2AiL39.cha,2.0
53dialogues/2AiL39.cha,52.0,interviewer,general_other_question,do you  ..?,2AiL39.cha,2.0
54dialogues/2AiL39.cha,53.0,interviewer,no_answers,no .,2AiL39.cha,2.0
55dialogues/2AiL39.cha,54.0,interviewer,general_other_question,you have different rooms   ?,2AiL39.cha,2.0
56dialogues/2AiL39.cha,55.0,participant,spanish,,2AiL39.cha,2.0
57dialogues/2AiL39.cha,56.0,interviewer,backchannel_question,yes ?,2AiL39.cha,2.0
58dialogues/2AiL39.cha,57.0,interviewer,response_acknowledgement,ok .,2AiL39.cha,2.0
59dialogues/2AiL39.cha,58.0,interviewer,statement,and hmm so how  /.,2AiL39.cha,2.0
60dialogues/2AiL39.cha,59.0,interviewer,statement,"you are your mother, your father, your brother and you .",2AiL39.cha,2.0
61dialogues/2AiL39.cha,60.0,participant,yes_answers,yes .,2AiL39.cha,2.0
62dialogues/2AiL39.cha,61.0,interviewer,general_other_question,and  many rooms are there in your house ?,2AiL39.cha,2.0
63dialogues/2AiL39.cha,62.0,participant,statement, four .,2AiL39.cha,2.0
64dialogues/2AiL39.cha,63.0,interviewer,statement,four .,2AiL39.cha,2.0
65dialogues/2AiL39.cha,64.0,interviewer,declarative_yes_no_question,"so there's one for you, one for your brother and one for your parents ok ?",2AiL39.cha,2.0
66dialogues/2AiL39.cha,65.0,interviewer,general_other_question,have you got a computer at home ?,2AiL39.cha,2.0
67dialogues/2AiL39.cha,66.0,participant,yes_answers,yes .,2AiL39.cha,2.0
68dialogues/2AiL39.cha,67.0,interviewer,backchannel_question,yes ?,2AiL39.cha,2.0
69dialogues/2AiL39.cha,68.0,interviewer,wh_question,where is the computer ?,2AiL39.cha,2.0
70dialogues/2AiL39.cha,69.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
71dialogues/2AiL39.cha,70.0,interviewer,general_other_question,at your brother's room or your room or  ..?,2AiL39.cha,2.0
72dialogues/2AiL39.cha,71.0,participant,statement,"no, room .",2AiL39.cha,2.0
73dialogues/2AiL39.cha,72.0,interviewer,statement,ok you have a “study room” right .,2AiL39.cha,2.0
74dialogues/2AiL39.cha,73.0,interviewer,yes_no_question,and do you like computers ?,2AiL39.cha,2.0
75dialogues/2AiL39.cha,74.0,participant,yes_answers,yes .,2AiL39.cha,2.0
76dialogues/2AiL39.cha,75.0,interviewer,yes_answers,yes .,2AiL39.cha,2.0
77dialogues/2AiL39.cha,76.0,interviewer,wh_question,and hmm  what time  ..?,2AiL39.cha,2.0
78dialogues/2AiL39.cha,77.0,interviewer,statement,it's a different thing .,2AiL39.cha,2.0
79dialogues/2AiL39.cha,78.0,interviewer,wh_question,what time did you begin classes this morning here   at the school ?,2AiL39.cha,2.0
80dialogues/2AiL39.cha,79.0,interviewer,wh_question,what time did you begin ?,2AiL39.cha,2.0
81dialogues/2AiL39.cha,80.0,interviewer,general_other_question,"eight, nine in the morning ?",2AiL39.cha,2.0
82dialogues/2AiL39.cha,81.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
83dialogues/2AiL39.cha,82.0,interviewer,wh_question,what time did you arrive this morning here ?,2AiL39.cha,2.0
84dialogues/2AiL39.cha,83.0,participant,statement,hmm (..) morning .,2AiL39.cha,2.0
85dialogues/2AiL39.cha,84.0,interviewer,general_other_question,in the morning yes but what time ?,2AiL39.cha,2.0
86dialogues/2AiL39.cha,85.0,interviewer,general_other_question,"at nine o'clock, at eight o'clock ?",2AiL39.cha,2.0
87dialogues/2AiL39.cha,86.0,participant,statement,no eight no  eight .,2AiL39.cha,2.0
88dialogues/2AiL39.cha,87.0,interviewer,general_other_question,eight ?,2AiL39.cha,2.0
89dialogues/2AiL39.cha,88.0,participant,statement,eight o'clock .,2AiL39.cha,2.0
90dialogues/2AiL39.cha,89.0,interviewer,wh_question,and what time will you finish ?,2AiL39.cha,2.0
91dialogues/2AiL39.cha,90.0,participant,signal_non_understanding,hmm .,2AiL39.cha,2.0
92dialogues/2AiL39.cha,91.0,interviewer,general_other_question,in the after noon what time will you finish ?,2AiL39.cha,2.0
93dialogues/2AiL39.cha,92.0,participant,spanish,,2AiL39.cha,2.0
94dialogues/2AiL39.cha,93.0,interviewer,general_other_question,yes today what time will you finish today Thursday ?,2AiL39.cha,2.0
95dialogues/2AiL39.cha,94.0,participant,statement,Thursday hmm five past twenty .,2AiL39.cha,2.0
96dialogues/2AiL39.cha,95.0,interviewer,statement,twenty past five .,2AiL39.cha,2.0
97dialogues/2AiL39.cha,96.0,participant,spanish,,2AiL39.cha,2.0
98dialogues/2AiL39.cha,97.0,interviewer,yes_answers,yes .,2AiL39.cha,2.0
99dialogues/2AiL39.cha,98.0,interviewer,wh_question,and what will you do ?,2AiL39.cha,2.0
100dialogues/2AiL39.cha,99.0,interviewer,wh_question,when you finish today what will you do ?,2AiL39.cha,2.0
101dialogues/2AiL39.cha,100.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
102dialogues/2AiL39.cha,101.0,interviewer,wh_question,what will you do ?,2AiL39.cha,2.0
103dialogues/2AiL39.cha,102.0,interviewer,general_other_question,"will you go home, will you go to play basket ball, will you go  to the cinema ?",2AiL39.cha,2.0
104dialogues/2AiL39.cha,103.0,participant,statement,ah   home .,2AiL39.cha,2.0
105dialogues/2AiL39.cha,104.0,interviewer,general_other_question,you'll go home ?,2AiL39.cha,2.0
106dialogues/2AiL39.cha,105.0,interviewer,wh_question,and what will you do at home ?,2AiL39.cha,2.0
107dialogues/2AiL39.cha,106.0,interviewer,wh_question,what will you do ?,2AiL39.cha,2.0
108dialogues/2AiL39.cha,107.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
109dialogues/2AiL39.cha,108.0,interviewer,general_other_question,"will you watch television, will you do your home work, what will you do ?",2AiL39.cha,2.0
110dialogues/2AiL39.cha,109.0,participant,statement,home work .,2AiL39.cha,2.0
111dialogues/2AiL39.cha,110.0,interviewer,general_other_question,you'll do your home work yes ?,2AiL39.cha,2.0
112dialogues/2AiL39.cha,111.0,interviewer,yes_no_question,do you have   of home work to do every day ?,2AiL39.cha,2.0
113dialogues/2AiL39.cha,112.0,interviewer,yes_no_question,do you have a lot of   ?,2AiL39.cha,2.0
114dialogues/2AiL39.cha,113.0,participant,no_answers,no .,2AiL39.cha,2.0
115dialogues/2AiL39.cha,114.0,interviewer,spanish,,2AiL39.cha,2.0
116dialogues/2AiL39.cha,115.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
117dialogues/2AiL39.cha,116.0,interviewer,no_answers,no .,2AiL39.cha,2.0
118dialogues/2AiL39.cha,117.0,interviewer,yes_no_question,do you understand me ?,2AiL39.cha,2.0
119dialogues/2AiL39.cha,118.0,participant,spanish,,2AiL39.cha,2.0
120dialogues/2AiL39.cha,119.0,interviewer,backchannel_question,yes ?,2AiL39.cha,2.0
121dialogues/2AiL39.cha,120.0,interviewer,yes_no_question,do you understand your   when he speaks English in class ?,2AiL39.cha,2.0
122dialogues/2AiL39.cha,121.0,participant,spanish,,2AiL39.cha,2.0
123dialogues/2AiL39.cha,122.0,interviewer,general_other_question,  ?,2AiL39.cha,2.0
124dialogues/2AiL39.cha,123.0,interviewer,spanish,,2AiL39.cha,2.0
125dialogues/2AiL39.cha,124.0,participant,spanish,,2AiL39.cha,2.0
126dialogues/2AiL39.cha,125.0,interviewer,spanish,,2AiL39.cha,2.0
127dialogues/2AiL39.cha,126.0,participant,spanish,,2AiL39.cha,2.0
128dialogues/2AiL39.cha,127.0,interviewer,response_acknowledgement,ok .,2AiL39.cha,2.0
129dialogues/2AiL39.cha,128.0,interviewer,general_other_question,at which school did you go last year ?,2AiL39.cha,2.0
130dialogues/2AiL39.cha,129.0,interviewer,backchannel_question,yes ?,2AiL39.cha,2.0
131dialogues/2AiL39.cha,130.0,interviewer,general_other_question,and the teacher at did he speak English in the class ?,2AiL39.cha,2.0
132dialogues/2AiL39.cha,131.0,participant,general_other_question,in class ?,2AiL39.cha,2.0
133dialogues/2AiL39.cha,132.0,interviewer,yes_answers,yeah .,2AiL39.cha,2.0
134dialogues/2AiL39.cha,133.0,participant,spanish,,2AiL39.cha,2.0
135dialogues/2AiL39.cha,134.0,interviewer,general_other_question,more  or less than this year ?,2AiL39.cha,2.0
136dialogues/2AiL39.cha,135.0,participant,statement, less .,2AiL39.cha,2.0
137dialogues/2AiL39.cha,136.0,interviewer,general_other_question,less so this year your teacher talks in English more and you understand him ?,2AiL39.cha,2.0
138dialogues/2AiL39.cha,137.0,participant,signal_non_understanding, .,2AiL39.cha,2.0
139dialogues/2AiL39.cha,138.0,interviewer,general_other_question, que l_any passat” ?,2AiL39.cha,2.0
